X,Y,Z,Label
12,-2,0,smooth
4,2,-2,smooth
10,-8,0,pothole
12,3,1,smooth
11,-8,-2,pothole
10,-3,0,pothole
6,2,0,smooth
7,12,-1,pothole
-5,0,-4,smooth
18,7,-2,smooth
10,-2,-1,smooth
8,1,1,smooth
6,-15,-4,pothole
7,0,-1,smooth
3,-1,3,pothole
-5,-4,-2,smooth
6,1,-2,pothole
11,4,1,smooth
22,-1,-1,pothole
16,5,0,pothole
14,-4,2,smooth
12,-8,-14,smooth
13,-6,-1,smooth
9,-1,0,pothole
12,4,-2,smooth
18,8,0,pothole
5,4,-1,smooth
11,0,1,pothole
9,2,-4,pothole
18,1,1,smooth
19,-6,-2,pothole
20,-9,-2,pothole
10,0,-1,smooth
2,3,1,pothole
6,-6,-8,pothole
5,1,-1,smooth
12,-5,3,smooth
11,4,0,smooth
9,-2,0,pothole
7,-10,-5,pothole
8,2,2,pothole
8,-3,-2,smooth
11,1,-1,pothole
15,-5,2,smooth
6,-5,0,smooth
4,8,-2,pothole
14,2,-1,smooth
8,4,-1,smooth
4,5,1,pothole
9,-4,0,pothole
6,-6,1,smooth
-5,-1,-2,smooth
13,-2,2,pothole
13,-2,-1,pothole
13,3,0,smooth
9,4,-1,smooth
15,-3,4,smooth
6,-2,0,smooth
4,3,-4,pothole
-11,5,-1,smooth
24,-4,1,smooth
15,-6,-1,smooth
10,-3,-1,smooth
1,2,0,smooth
11,-3,-1,smooth
15,-5,-8,smooth
10,8,-1,smooth
12,10,-2,smooth
6,0,-1,smooth
12,-1,0,smooth
18,5,1,pothole
5,-3,-2,smooth
10,4,-3,smooth
16,-16,1,smooth
10,-5,2,pothole
3,-1,-2,pothole
-5,12,19,smooth
3,17,-1,pothole
2,-6,4,smooth
6,-3,0,pothole
2,9,-6,pothole
-4,11,4,pothole
1,-5,0,pothole
23,-1,-1,smooth
13,-4,-2,smooth
9,-3,-6,smooth
12,-4,0,pothole
9,-1,0,smooth
2,-6,1,pothole
24,2,-2,pothole
14,-4,0,pothole
15,-8,1,smooth
20,4,0,pothole
18,8,0,pothole
12,0,0,smooth
5,-2,0,smooth
25,3,2,smooth
22,1,-2,pothole
16,4,-1,smooth
10,1,2,pothole
7,0,0,smooth
16,-10,-1,pothole
12,3,-1,pothole
5,3,0,smooth
8,-2,-1,pothole
12,-4,3,smooth
5,3,-1,smooth
4,-2,-2,smooth
6,12,-4,smooth
7,3,0,smooth
8,5,-1,pothole
2,1,0,pothole
13,-11,-21,smooth
9,1,-3,pothole
18,-5,-16,smooth
19,8,1,smooth
12,-6,-2,smooth
11,-1,0,pothole
9,2,-1,smooth
9,0,-3,smooth
-3,0,0,smooth
11,-1,0,smooth
8,10,11,smooth
3,8,-3,pothole
9,3,0,pothole
5,-1,-1,smooth
13,5,-1,pothole
9,-2,-2,smooth
9,-2,-1,smooth
4,4,0,smooth
19,-5,-1,pothole
5,5,-2,smooth
7,8,-1,pothole
-5,-5,1,smooth
4,8,-1,pothole
15,0,0,smooth
0,-3,1,pothole
5,-4,-1,smooth
20,5,10,smooth
9,-8,-5,smooth
11,-1,3,smooth
19,-4,0,pothole
8,6,-2,pothole
13,7,-1,smooth
13,-5,-1,pothole
8,-5,-1,smooth
-2,-13,-3,pothole
9,1,2,pothole
6,9,0,pothole
12,0,0,smooth
0,5,-10,smooth
9,-7,-3,smooth
11,-1,-3,smooth
6,-6,-11,smooth
18,1,-1,pothole
10,-2,-1,smooth
7,-1,0,smooth
6,-1,-2,pothole
13,5,1,smooth
11,-5,0,smooth
15,-4,0,smooth
14,-2,-1,smooth
0,-11,-1,smooth
8,3,-1,pothole
10,0,-1,smooth
7,0,0,smooth
4,-5,-1,smooth
16,10,-1,pothole
8,-2,1,smooth
11,-2,-2,pothole
11,-7,3,pothole
7,3,-1,smooth
20,15,21,smooth
4,9,-2,pothole
16,-8,-1,pothole
8,-24,-18,smooth
14,-2,-1,smooth
13,1,-1,pothole
19,-4,1,pothole
1,5,-1,smooth
7,-4,2,smooth
21,4,9,smooth
2,-9,1,smooth
9,-5,-1,pothole
10,-1,1,pothole
32,-2,-3,pothole
13,8,15,smooth
1,4,-1,pothole
8,-1,-2,pothole
4,-1,0,smooth
4,-1,0,smooth
12,-2,0,smooth
-1,-1,-1,smooth
8,-1,2,smooth
16,-3,0,smooth
1,4,-1,pothole
9,10,-5,pothole
3,2,-3,pothole
9,7,-4,pothole
4,3,-4,pothole
5,-3,0,smooth
-1,-1,-1,pothole
21,-5,1,smooth
12,-2,2,smooth
2,-12,1,smooth
5,-7,-2,pothole
17,3,0,smooth
12,7,-1,pothole
19,-1,-1,smooth
4,6,2,pothole
0,-11,-18,smooth
11,0,0,smooth
15,6,0,smooth
6,4,-1,pothole
15,4,-1,smooth
6,-1,-1,smooth
-2,-3,-1,smooth
5,6,0,smooth
-5,-7,0,pothole
-2,0,0,pothole
4,-7,2,pothole
1,-5,2,smooth
6,0,1,smooth
10,1,-3,smooth
1,-1,-7,smooth
22,4,3,pothole
8,-2,-1,smooth
5,-2,0,pothole
7,-1,-1,smooth
7,-7,1,pothole
-4,-7,-1,smooth
12,1,0,smooth
20,2,1,pothole
3,-6,-1,smooth
7,-9,0,smooth
3,0,0,smooth
6,3,-2,smooth
5,-1,-1,smooth
11,-10,-4,pothole
13,-7,-2,pothole
5,2,-1,smooth
6,-6,-2,pothole
5,-1,-2,pothole
18,-5,-2,pothole
16,-4,2,smooth
11,-8,0,pothole
15,4,-1,smooth
9,-3,0,smooth
3,14,-1,pothole
12,5,-1,smooth
9,-1,-1,smooth
6,6,-2,pothole
-8,-1,2,pothole
9,-1,1,pothole
5,-2,0,pothole
0,-11,-3,smooth
4,-5,-1,pothole
15,-7,0,smooth
-1,-4,0,pothole
11,-19,-4,smooth
16,-10,1,smooth
6,-1,-1,pothole
13,-14,-1,smooth
5,2,0,smooth
12,-4,-2,smooth
-1,13,0,pothole
5,-3,2,smooth
6,0,-1,smooth
5,-4,-1,smooth
1,-4,-2,smooth
15,2,-4,pothole
12,4,2,smooth
-3,0,0,smooth
7,10,-1,smooth
-2,5,2,pothole
3,-3,-3,smooth
17,0,-2,smooth
14,-7,-3,smooth
20,-5,3,pothole
17,-21,-2,smooth
10,-4,0,smooth
13,-3,-4,smooth
7,-5,0,smooth
7,1,1,pothole
8,5,-5,smooth
18,-2,-2,smooth
11,-10,-2,smooth
1,3,-1,smooth
7,2,-2,pothole
15,0,-2,smooth
2,5,-2,pothole
11,5,3,pothole
5,-5,0,smooth
4,-2,-3,smooth
13,-8,-6,smooth
9,-4,-3,smooth
5,-9,-2,pothole
5,-4,-1,smooth
7,-3,-2,pothole
-16,7,-3,smooth
14,-11,1,smooth
-4,-1,-3,pothole
21,0,-7,smooth
4,-1,1,pothole
15,-2,-1,smooth
1,-4,0,smooth
7,-10,-1,smooth
9,2,-1,smooth
4,4,2,smooth
4,-5,-1,smooth
25,1,0,smooth
9,2,1,smooth
6,3,-2,smooth
1,2,0,pothole
9,8,0,smooth
8,3,-3,pothole
18,-7,0,smooth
12,-4,3,smooth
14,8,0,smooth
7,-1,3,pothole
19,0,2,pothole
12,-6,2,pothole
12,6,-2,pothole
6,7,-4,pothole
15,-6,0,smooth
-2,5,-1,pothole
7,5,-1,smooth
17,2,0,smooth
19,1,-1,smooth
10,3,0,smooth
12,-1,0,pothole
-6,3,-5,smooth
6,14,-3,pothole
12,-6,0,pothole
6,5,-2,pothole
22,6,1,smooth
13,6,2,pothole
24,-3,1,smooth
1,1,0,smooth
5,-2,0,pothole
7,-4,0,pothole
7,-3,0,smooth
10,4,-5,smooth
7,-2,0,smooth
7,-9,-4,pothole
-3,2,1,pothole
3,-5,3,pothole
12,5,-3,smooth
9,1,1,pothole
8,-6,-1,smooth
3,5,-1,pothole
6,-2,-2,smooth
7,-6,2,pothole
16,5,0,pothole
8,4,1,smooth
6,7,-2,smooth
-1,4,-3,smooth
6,-8,-1,smooth
14,2,-2,smooth
17,0,-1,smooth
11,-1,1,pothole
10,-8,-1,smooth
5,3,-1,pothole
12,2,0,smooth
10,-1,1,pothole
16,2,0,smooth
7,-6,1,smooth
18,-4,2,pothole
8,0,-2,smooth
7,2,0,smooth
11,2,4,smooth
31,-6,0,smooth
8,-2,-5,smooth
9,-9,0,smooth
10,-2,0,smooth
9,1,2,smooth
2,-2,-1,smooth
5,-7,0,smooth
14,-4,-4,smooth
3,0,-1,smooth
8,9,-2,pothole
11,-5,2,pothole
12,2,13,smooth
4,-10,-4,smooth
5,-8,0,smooth
1,0,-4,pothole
16,-1,0,smooth
12,1,-2,pothole
4,-1,-2,pothole
11,-8,1,smooth
2,7,2,pothole
4,3,-1,smooth
4,1,-1,smooth
-2,0,-1,smooth
3,7,1,smooth
8,-3,2,smooth
2,4,1,smooth
3,-6,-1,smooth
3,11,0,pothole
9,2,-2,smooth
7,2,-1,smooth
1,1,-1,smooth
15,-5,0,smooth
-1,-6,8,smooth
6,5,3,smooth
16,3,-3,pothole
-1,1,-2,smooth
-4,-1,-3,smooth
12,-1,-1,pothole
6,1,0,smooth
10,-6,0,smooth
14,-1,2,smooth
0,0,1,pothole
10,-7,-2,smooth
13,-8,1,pothole
17,-8,0,smooth
8,-5,0,smooth
7,2,0,smooth
7,6,0,smooth
5,-3,-1,smooth
-1,1,-2,smooth
9,8,0,pothole
11,5,-1,smooth
0,-6,-6,smooth
16,-2,0,smooth
12,-6,1,smooth
9,2,1,pothole
12,-1,-2,smooth
12,-4,1,pothole
7,-6,-1,pothole
11,3,-1,smooth
7,0,-2,pothole
14,1,1,smooth
14,-4,0,smooth
16,7,0,smooth
3,12,0,pothole
8,-1,-2,smooth
12,-1,1,pothole
14,4,-2,smooth
4,-11,-1,pothole
7,2,-6,pothole
8,-3,0,smooth
6,-9,0,smooth
15,10,-3,smooth
12,2,-1,smooth
13,5,-1,pothole
15,2,1,smooth
20,0,-2,smooth
6,6,-3,smooth
10,2,-1,smooth
15,0,-3,smooth
4,-1,-1,smooth
17,-5,0,smooth
17,1,2,pothole
10,6,3,smooth
15,3,0,smooth
13,-9,0,smooth
9,-5,-2,pothole
6,-12,0,smooth
19,-6,0,smooth
3,-3,0,pothole
10,1,-1,smooth
21,1,0,smooth
7,-16,0,pothole
4,2,0,pothole
7,-13,-1,pothole
14,4,2,pothole
2,0,1,smooth
6,0,0,smooth
11,-4,1,pothole
2,-4,1,pothole
11,-21,-19,smooth
-3,9,-1,smooth
11,1,-2,smooth
5,-1,-2,smooth
7,0,-3,smooth
8,-11,1,pothole
9,-1,-1,smooth
5,-8,-2,smooth
15,2,-1,smooth
-7,6,0,smooth
10,-3,-2,pothole
21,-5,-3,smooth
3,1,-1,smooth
13,0,-1,smooth
11,-5,-1,smooth
4,-2,-2,smooth
19,-2,-2,smooth
16,0,0,smooth
7,-6,0,smooth
4,0,0,pothole
3,7,-1,pothole
13,-6,-7,smooth
15,-3,-7,smooth
-3,0,-3,smooth
0,7,-2,pothole
8,-6,1,smooth
18,-5,-3,pothole
7,-4,-1,smooth
3,7,-2,pothole
8,11,-4,pothole
2,1,2,smooth
7,-6,-1,pothole
13,4,1,smooth
8,4,-1,smooth
2,-2,1,smooth
6,-4,0,pothole
26,-1,2,pothole
11,-3,2,smooth
6,-7,-1,smooth
10,-2,-2,smooth
8,-3,-2,pothole
8,2,1,pothole
13,3,-4,pothole
11,5,0,smooth
10,-2,0,smooth
8,2,-1,smooth
7,-6,1,smooth
21,6,-2,smooth
5,1,-4,smooth
-1,-5,-1,smooth
11,-1,0,pothole
6,4,1,smooth
11,-2,-1,smooth
17,-5,0,smooth
11,-2,-1,smooth
-3,4,0,pothole
18,-5,-1,smooth
18,3,1,smooth
13,-3,-1,smooth
7,7,-5,pothole
13,-6,-20,smooth
4,11,-2,smooth
0,-5,0,smooth
7,-6,1,smooth
4,-3,-1,smooth
3,1,2,pothole
7,12,-2,smooth
14,1,2,smooth
7,-7,2,pothole
3,0,-1,smooth
6,-1,-3,smooth
5,13,0,smooth
11,2,1,smooth
-2,-10,-19,smooth
4,2,-1,smooth
11,1,0,smooth
-1,2,5,smooth
-1,2,1,smooth
7,7,0,smooth
15,2,-2,pothole
4,4,-4,pothole
11,-13,-3,pothole
7,-8,0,smooth
2,-1,-2,pothole
4,-5,-2,pothole
15,-6,0,pothole
11,-2,0,smooth
8,-2,0,smooth
13,-1,-1,pothole
1,3,1,smooth
10,4,-2,smooth
15,-1,3,smooth
7,-5,-1,smooth
12,-6,-1,smooth
8,-3,-1,smooth
12,-3,-6,smooth
-4,-5,-2,smooth
15,-4,-1,pothole
2,13,-4,pothole
6,2,-2,smooth
9,3,-1,pothole
24,0,-1,smooth
17,-5,-2,pothole
10,-4,-3,pothole
9,-3,-3,smooth
3,-1,0,smooth
0,-7,-3,pothole
3,5,0,smooth
7,1,-2,smooth
9,-3,2,smooth
28,-10,0,pothole
3,0,1,smooth
9,0,0,smooth
8,-1,1,smooth
-6,1,-1,pothole
18,-8,-1,pothole
12,5,2,pothole
19,-3,0,smooth
13,9,-4,pothole
8,-2,-1,smooth
20,-7,1,smooth
5,9,6,smooth
9,-2,1,pothole
5,-5,0,smooth
7,-1,-1,smooth
6,2,-1,smooth
14,3,-3,pothole
13,-1,1,pothole
11,-3,-3,smooth
5,4,10,smooth
3,-5,-2,smooth
9,0,3,smooth
8,1,-1,smooth
15,-6,2,smooth
2,7,1,pothole
16,-8,1,smooth
11,-4,-1,smooth
5,4,0,pothole
12,6,-1,pothole
0,2,0,smooth
7,-14,0,smooth
-2,4,-2,smooth
11,-2,1,smooth
3,8,-1,smooth
10,-7,0,smooth
9,-4,1,smooth
17,-4,2,pothole
14,-5,2,smooth
4,3,0,smooth
10,2,2,pothole
11,-2,-1,smooth
10,-2,0,smooth
2,4,-2,pothole
4,0,-1,smooth
16,-5,0,smooth
6,10,-1,pothole
9,2,-2,pothole
13,7,2,smooth
5,0,0,smooth
7,4,11,smooth
7,0,2,smooth
10,2,-1,smooth
6,-8,-1,smooth
3,-6,0,smooth
10,0,-4,smooth
-2,3,-2,smooth
17,19,4,smooth
2,3,0,pothole
8,13,-2,pothole
2,16,-8,pothole
3,1,0,pothole
12,27,-4,pothole
7,8,-3,smooth
3,10,-4,pothole
6,3,-2,smooth
-2,-2,1,smooth
9,-14,-9,smooth
6,4,0,smooth
3,-3,1,smooth
25,-2,-6,pothole
14,1,0,smooth
8,0,-3,pothole
4,-2,-1,pothole
7,-5,1,smooth
1,11,-1,pothole
11,-3,2,smooth
26,6,-2,pothole
14,4,-4,pothole
13,-5,1,pothole
9,-1,0,smooth
9,2,2,smooth
1,-2,0,smooth
-1,7,3,smooth
2,3,-1,smooth
8,0,0,pothole
0,3,-2,smooth
16,-5,1,smooth
11,-1,0,smooth
8,4,-1,smooth
10,-1,1,pothole
-1,-3,-1,smooth
9,-9,0,smooth
-5,-7,-1,pothole
1,-5,0,smooth
5,4,1,smooth
10,6,-3,smooth
13,-2,-2,smooth
7,0,-1,smooth
13,-5,0,pothole
-19,18,6,smooth
15,-6,0,pothole
12,-10,-19,smooth
-1,0,1,smooth
5,3,-2,pothole
17,-1,1,smooth
0,4,-2,smooth
4,6,2,smooth
12,10,-1,smooth
11,-3,2,pothole
-14,7,-6,smooth
3,-6,-7,smooth
6,12,-1,pothole
10,7,-3,smooth
10,0,-1,smooth
10,-5,-2,smooth
8,3,-6,smooth
5,-5,-2,smooth
12,4,0,smooth
6,-5,-1,smooth
10,-2,0,smooth
14,-1,-1,smooth
12,-15,0,pothole
14,3,-1,smooth
14,-3,1,smooth
7,-6,-2,pothole
18,-2,0,smooth
5,3,-1,smooth
9,-5,-2,smooth
12,6,13,smooth
10,2,-2,pothole
1,0,1,smooth
15,-9,-13,smooth
17,1,2,pothole
7,4,-2,pothole
20,12,-3,smooth
1,0,1,smooth
8,-6,-13,smooth
8,3,-1,pothole
4,13,-1,pothole
14,0,0,smooth
12,4,2,smooth
8,2,-3,smooth
23,-3,0,smooth
9,-1,-2,smooth
4,-8,0,smooth
5,1,-2,smooth
-4,2,-5,smooth
16,-6,1,smooth
12,-7,-1,smooth
9,6,-2,smooth
4,-6,-7,smooth
4,-2,0,pothole
13,-3,1,pothole
18,6,0,pothole
35,-15,2,pothole
8,-2,0,smooth
8,8,-1,pothole
2,-1,-2,smooth
16,3,-2,pothole
11,-11,-1,pothole
10,-5,-1,smooth
6,8,-2,smooth
5,-5,-2,smooth
19,-3,0,smooth
13,2,-1,smooth
6,5,1,smooth
5,0,0,smooth
7,-4,-2,pothole
8,-12,-1,smooth
9,4,-1,pothole
9,3,-3,smooth
5,-7,-1,smooth
4,0,-1,smooth
16,-2,0,smooth
-1,-4,-1,smooth
10,2,0,smooth
15,-2,-3,smooth
15,-5,-3,pothole
21,-5,-6,pothole
12,-1,0,smooth
16,1,1,smooth
18,7,-3,smooth
11,0,-1,smooth
-3,0,0,smooth
6,4,-4,pothole
12,2,1,smooth
8,2,0,smooth
3,-12,-26,smooth
5,-6,1,smooth
12,-3,-1,pothole
13,-8,-5,smooth
14,-6,-1,pothole
18,5,-1,smooth
9,-3,-1,smooth
8,-18,-18,smooth
19,8,-2,smooth
11,-1,0,smooth
3,10,-2,pothole
4,2,-1,smooth
-1,-3,-5,pothole
18,3,3,pothole
14,2,-1,smooth
-1,15,0,smooth
21,0,-3,smooth
13,5,-2,smooth
5,1,-1,pothole
2,-20,-1,smooth
14,0,-4,smooth
18,1,1,pothole
14,1,-1,smooth
-1,1,-3,smooth
11,-4,1,smooth
-8,-10,-1,pothole
1,-1,-1,smooth
17,-11,1,pothole
11,-2,-2,pothole
6,-4,1,smooth
6,-1,-2,smooth
9,-7,-2,smooth
3,-7,-1,smooth
16,6,1,smooth
11,1,-2,pothole
2,1,-4,smooth
6,-4,-2,pothole
9,4,-1,smooth
14,0,-1,smooth
3,-1,-1,smooth
16,2,-1,smooth
4,3,-2,smooth
4,-3,0,smooth
6,-8,2,pothole
9,-6,-1,smooth
16,1,0,smooth
22,-12,-4,pothole
4,-2,-4,smooth
10,-4,1,pothole
20,2,-1,smooth
7,0,0,pothole
9,-8,-1,pothole
7,7,-2,pothole
5,4,-3,smooth
11,0,-1,smooth
2,-5,0,pothole
16,12,-3,smooth
12,2,2,smooth
-4,13,-4,pothole
7,8,-1,pothole
9,3,0,smooth
9,-2,-2,smooth
-1,5,-1,pothole
0,1,-1,smooth
8,4,-1,smooth
4,-3,-2,pothole
5,-1,-7,smooth
9,4,-2,pothole
10,-8,1,pothole
11,3,1,smooth
15,-17,1,pothole
20,7,3,smooth
16,-3,-6,smooth
15,-5,2,smooth
17,-10,1,smooth
11,-1,-2,smooth
5,13,0,smooth
6,2,-1,pothole
-2,-4,-1,smooth
3,-6,-6,smooth
1,-7,-1,pothole
5,2,-1,smooth
6,-3,-1,smooth
14,-5,-1,pothole
6,7,0,pothole
11,-8,0,smooth
16,-1,5,pothole
12,-12,1,smooth
10,2,0,smooth
12,-11,5,pothole
11,9,3,pothole
5,0,-1,smooth
9,3,2,smooth
5,-13,2,pothole
2,4,-1,pothole
13,-5,0,pothole
5,1,-2,smooth
10,-3,1,smooth
1,-12,-2,pothole
0,7,1,smooth
-8,-6,2,pothole
12,0,-1,smooth
8,-3,-7,smooth
-14,11,-2,smooth
14,-7,0,smooth
12,0,0,smooth
3,6,0,smooth
15,-8,-1,smooth
2,6,-2,smooth
2,-13,2,pothole
9,8,-2,pothole
14,3,-5,smooth
12,7,-3,pothole
-3,1,-4,smooth
9,3,1,smooth
18,3,1,pothole
10,3,0,smooth
2,-1,-2,smooth
3,-1,1,smooth
10,1,0,pothole
18,8,5,smooth
2,-2,-3,smooth
-5,-10,-4,pothole
8,3,1,smooth
7,1,4,pothole
14,6,-1,smooth
12,-13,-1,smooth
13,-6,0,smooth
8,-4,0,smooth
3,0,-8,smooth
2,2,-1,smooth
12,-6,-2,smooth
10,-1,-1,smooth
-1,7,-3,smooth
12,-2,0,smooth
7,-7,-2,smooth
3,-5,-2,smooth
7,8,14,smooth
10,-3,0,smooth
0,1,2,smooth
11,-4,-1,smooth
2,0,-2,pothole
10,-3,-2,smooth
-6,2,-1,pothole
1,2,2,smooth
-4,12,-4,pothole
7,2,3,smooth
15,-3,2,smooth
7,1,-1,smooth
3,-6,5,pothole
10,19,-2,smooth
11,11,-5,smooth
11,-4,-1,smooth
9,-3,-1,smooth
21,0,-10,smooth
12,4,0,smooth
2,-3,-3,smooth
19,-17,2,pothole
3,-2,1,smooth
19,7,-4,smooth
11,0,1,smooth
0,-4,-3,smooth
19,-3,5,pothole
-5,-18,-3,pothole
12,-6,-3,pothole
2,-5,0,pothole
14,-13,0,pothole
2,-10,-3,smooth
20,4,-4,smooth
13,-8,1,smooth
-2,-1,-1,smooth
0,-4,0,smooth
7,-1,-2,smooth
2,8,-1,smooth
17,-15,-22,smooth
11,-4,-2,smooth
3,-10,0,smooth
2,-3,-7,smooth
-1,-12,-17,smooth
8,-5,-1,smooth
12,-5,1,pothole
2,-5,-2,smooth
4,5,3,pothole
2,7,-3,smooth
8,13,-1,pothole
11,-4,0,pothole
12,1,-2,pothole
16,-5,1,smooth
-4,1,2,smooth
-1,0,-2,pothole
9,2,-1,smooth
6,-6,-4,smooth
-5,-9,0,smooth
3,4,-2,smooth
10,2,0,pothole
11,0,2,smooth
3,7,-1,smooth
8,-3,-1,pothole
10,-4,-1,smooth
13,8,-1,smooth
7,-3,-4,smooth
11,7,1,pothole
6,3,0,pothole
6,2,-2,smooth
11,2,1,pothole
9,-3,-1,smooth
10,-3,0,smooth
17,5,1,pothole
9,-3,-3,smooth
12,-10,-1,pothole
9,1,-2,pothole
-4,-11,-5,smooth
4,0,1,smooth
1,-20,3,pothole
11,5,0,pothole
8,2,1,pothole
11,-6,4,pothole
2,14,1,smooth
10,5,0,pothole
-4,-7,-4,smooth
0,-1,-1,smooth
10,0,0,pothole
9,-7,-3,smooth
7,3,-2,smooth
11,8,21,smooth
9,2,-2,smooth
14,1,0,smooth
11,1,-2,pothole
10,0,0,smooth
10,4,-1,pothole
15,-2,-2,pothole
1,7,-1,smooth
13,-11,-1,pothole
